State,Date,Vegetable_Id ,Vegetable_Name ,Wholesale_Price ,Retail_Price ,Shoping_Mall_Price ,Units ,Image
,2024-06-19,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-06-19,coconut,Coconut,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-06-19,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-06-19,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-06-19,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-06-19,corn,Corn,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-06-19,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-06-19,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-06-19,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-06-19,drumsticks,Drumsticks,70,81 - 89,84 - 116,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-06-19,brinjal,Brinjal,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-06-19,brinjalbig,Brinjal (Big),33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-06-19,elephantyam,Elephant Yam,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-06-19,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-06-19,frenchbeans,French Beans,105,121 - 133,126 - 173,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-06-19,garlic,Garlic,220,253 - 279,264 - 363,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-06-19,ginger,Ginger,135,155 - 171,162 - 223,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-06-19,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-06-19,greenpeas,Green Peas,49,56 - 62,59 - 81,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-06-19,ivygourd,Ivy Gourd,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-06-19,lemon,Lemon (Lime),92,106 - 117,110 - 152,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-06-19,mangoraw,Mango Raw,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-06-19,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-06-19,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-06-19,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-06-19,ladiesfinger,Ladies Finger,44,51 - 56,53 - 73,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-06-19,pumpkin,Pumpkin,19,22 - 24,23 - 31,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-06-19,radish,Radish,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-06-19,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-06-19,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-06-19,snakegourd,Snake Gourd,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-06-19,sorrelleaves,Sorrel Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-06-19,spinach,Spinach,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-06-19,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-06-20,onionbig,Onion Big,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-06-20,onionsmall,Onion Small,54,62 - 69,65 - 89,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-06-20,tomato,Tomato,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-06-20,greenchili,Green Chilli,64,74 - 81,77 - 106,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-06-20,beetroot,Beetroot,44,51 - 56,53 - 73,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-06-20,potato,Potato,38,44 - 48,46 - 63,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-06-20,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-06-20,amaranthleaves,Amaranth Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-06-20,amla,Amla,60,69 - 76,72 - 99,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-06-20,ashgourd,Ash gourd,18,21 - 23,22 - 30,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-06-20,babycorn,Baby Corn,63,72 - 80,76 - 104,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-06-20,bananaflower,Banana Flower,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-06-20,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-06-20,bittergourd,Bitter Gourd,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-06-20,bottlegourd,Bottle Gourd,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-06-20,butterbeans,Butter Beans,48,55 - 61,58 - 79,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-06-20,broadbeans,Broad Beans,62,71 - 79,74 - 102,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-06-20,cabbage,Cabbage,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-06-20,carrot,Carrot,46,53 - 58,55 - 76,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-06-20,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-06-20,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-06-20,coconut,Coconut,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-06-20,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-06-20,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-06-20,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-06-20,corn,Corn,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-06-20,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-06-20,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-06-20,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-06-20,drumsticks,Drumsticks,70,81 - 89,84 - 116,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-06-20,brinjal,Brinjal,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-06-20,brinjalbig,Brinjal (Big),33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-06-20,elephantyam,Elephant Yam,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-06-20,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-06-20,frenchbeans,French Beans,105,121 - 133,126 - 173,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-06-20,garlic,Garlic,220,253 - 279,264 - 363,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-06-20,ginger,Ginger,135,155 - 171,162 - 223,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-06-20,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-06-20,greenpeas,Green Peas,49,56 - 62,59 - 81,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-06-20,ivygourd,Ivy Gourd,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-06-20,lemon,Lemon (Lime),92,106 - 117,110 - 152,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-06-20,mangoraw,Mango Raw,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-06-20,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-06-20,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-06-20,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-06-20,ladiesfinger,Ladies Finger,44,51 - 56,53 - 73,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-06-20,pumpkin,Pumpkin,19,22 - 24,23 - 31,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-06-20,radish,Radish,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-06-20,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-06-20,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-06-20,snakegourd,Snake Gourd,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-06-20,sorrelleaves,Sorrel Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-06-20,spinach,Spinach,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-06-20,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-06-21,onionbig,Onion Big,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-06-21,onionsmall,Onion Small,55,63 - 70,66 - 91,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-06-21,tomato,Tomato,46,53 - 58,55 - 76,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-06-21,greenchili,Green Chilli,64,74 - 81,77 - 106,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-06-21,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-06-21,potato,Potato,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-06-21,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-06-21,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-06-21,amla,Amla,60,69 - 76,72 - 99,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-06-21,ashgourd,Ash gourd,16,18 - 20,19 - 26,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-06-21,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-06-21,bananaflower,Banana Flower,16,18 - 20,19 - 26,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-06-21,capsicum,Capsicum,49,56 - 62,59 - 81,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-06-21,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-06-21,bottlegourd,Bottle Gourd,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-06-21,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-06-21,broadbeans,Broad Beans,67,77 - 85,80 - 111,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-06-21,cabbage,Cabbage,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-06-21,carrot,Carrot,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-06-21,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-06-21,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-06-21,coconut,Coconut,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-06-21,colocasialeaves,Colocasia Leaves,18,21 - 23,22 - 30,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-06-21,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-06-21,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-06-21,corn,Corn,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-06-21,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-06-21,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-06-21,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-06-21,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-06-21,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-06-21,brinjalbig,Brinjal (Big),32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-06-21,elephantyam,Elephant Yam,39,45 - 50,47 - 64,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-06-21,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-06-21,frenchbeans,French Beans,120,138 - 152,144 - 198,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-06-21,garlic,Garlic,220,253 - 279,264 - 363,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-06-21,ginger,Ginger,120,138 - 152,144 - 198,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-06-21,oniongreen,Onion Green,43,49 - 55,52 - 71,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-06-21,greenpeas,Green Peas,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-06-21,ivygourd,Ivy Gourd,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-06-21,lemon,Lemon (Lime),101,116 - 128,121 - 167,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-06-21,mangoraw,Mango Raw,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-06-21,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-06-21,mushroom,Mushroom,87,100 - 110,104 - 144,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-06-21,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-06-21,ladiesfinger,Ladies Finger,42,48 - 53,50 - 69,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-06-21,pumpkin,Pumpkin,18,21 - 23,22 - 30,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-06-21,radish,Radish,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-06-21,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-06-21,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-06-21,snakegourd,Snake Gourd,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-06-21,sorrelleaves,Sorrel Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-06-21,spinach,Spinach,11,13 - 14,13 - 18,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-06-21,sweetpotato,Sweet Potato,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-06-22,onionbig,Onion Big,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-06-22,onionsmall,Onion Small,55,63 - 70,66 - 91,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-06-22,tomato,Tomato,46,53 - 58,55 - 76,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-06-22,greenchili,Green Chilli,64,74 - 81,77 - 106,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-06-22,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-06-22,potato,Potato,35,40 - 44,42 - 58,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-06-22,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-06-22,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-06-22,amla,Amla,60,69 - 76,72 - 99,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-06-22,ashgourd,Ash gourd,16,18 - 20,19 - 26,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-06-22,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-06-22,bananaflower,Banana Flower,16,18 - 20,19 - 26,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-06-22,capsicum,Capsicum,49,56 - 62,59 - 81,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-06-22,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-06-22,bottlegourd,Bottle Gourd,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-06-22,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-06-22,broadbeans,Broad Beans,67,77 - 85,80 - 111,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-06-22,cabbage,Cabbage,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-06-22,carrot,Carrot,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-06-22,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-06-22,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-06-22,coconut,Coconut,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-06-22,colocasialeaves,Colocasia Leaves,18,21 - 23,22 - 30,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-06-22,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-06-22,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-06-22,corn,Corn,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-06-22,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-06-22,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-06-22,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-06-22,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-06-22,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
